id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1563437,2026-02-01 20:12:54 -0800,2026-02-01 22:37:46 -0800,en-US,thunderbird-android,Duplicate emails after import,true,1797640,platform34,false,1797640,1797640;,account-management,android;thunderbird-android;account-management;,dougmet,"<p>I added thunderbird to my phone , when I scanned qr code I have duplicates of all accounts. How do I delete the extras ? </p>",dougmet;platform34;,false,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36 EdgA/144.0.0.0;os:Android;solver_id:7380158",1,0,0,,,
