id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1569289,2026-03-05 17:38:23 -0800,2026-03-05 23:12:28 -0800,en-US,thunderbird-android,Android version vs desktop version,false,,,false,1804053,1804053;,junk-mail-and-spam,thunderbird-android;junk-mail-and-spam;needsinfo;,don.taylor,"<p>I currently have Thunderbird installed on both my android and desktop (W11). My android inbox does not mirror my desktop. For example, desktop inbox shows many more emails than the android inbox. The ones that are in both are the same. Why doesn't the android inbox mirror the desktop version? </p><p>Additionally, I used receive a ton of junk mail when using Edison mail. Now I receive very little. Sounds like a good thing but occasionally one gets flagged as span and it isn't. They continue to show up in the Edison mail spam folder but not in Thunderbird. </p><p>I was hoping to drop Edison mail and use Thunderbird exclusively, but I need the confidence before doing so. </p>",don.taylor;platform34;,false,false,false,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0",1,0,0,,,
