id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1585582,2026-06-04 14:27:45 -0700,2026-06-04 14:27:45 -0700,en-US,thunderbird-android,Hvordan undgår jeg at skulle slette de samme emails to gange,false,,,false,,"",customization,thunderbird-170;android;thunderbird-android;customization;,flemming.bock,"<p>Hver gang jeg får mails i min indbakke så kræves det at jeg sletter dem ikke bare en gang, men to gange, før de væk fra indbakken. Tidligere har jeg kunnet slette en mail en enkelt gang - som i alle andre mailprogrammer - men nu skal jeg som sagt dobbelt - slette dem.  Hvad kan jeg gøre for at annullere indstillinger om dobbelt - sletning.  Kh Flemming </p>",flemming.bock;,false,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36 EdgA/148.0.0.0;tb_version:17.Ø.;os:Android",0,0,0,,,
