id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1584600,2026-05-30 02:12:47 -0700,2026-05-31 23:40:38 -0700,en-US,thunderbird-android,I can't complete the import process because the QR code scan on my phone is broken.,false,,,false,1822457,1822457;,import-and-export-settings,thunderbird-1510;windows-11;thunderbird-android;import-and-export-settings;,slope.pass2916,"<p>Can't scan QR code from desktop to import settings(mobile).  Upon opening Thunderbird for Android I'm shown a window that asks 'Already using Thunderbird on Desktop?'  My answer:  Yes!   There is also a blue button that states 'Import Settings' in the afore mentioned window.  I click on the Import Settings button as I have the QR code displayed on my desktop monitor.  The next thing I see on my Android (Pixel Pro 10XL) is basically just a picture taking screen where it states: 'Align the QR code provided from Thunderbird Desktop' My problem:   there is nothing to line it up with.  No little 90' ticks used to outline the corners of a square, nothing.  It just looks the same as if I were using the camera app (no little ticks outlining corners of square).  So in this case there is nothing in which to line up.!  I'm using Thunderbird 151.0 on my desktop and have successfully used the QR scanning on my phone in the past.  I can't bypass this window as this is my first time using the app on my phone.  Am I doing something stupidly wrong?  Any help to resolve this problem would be awesome!  Thanks      *** as I eluded to earlier, I can't get into Thunderbird on my phone so I don't have the version.  So I'll just reiterate my desktop version to fill out this form. </p>",slope.pass2916;platform34;,false,false,false,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36;tb_version:151;os:Windows 11",1,0,0,,,
