id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1587771,2026-06-16 17:21:21 -0700,2026-06-17 15:14:41 -0700,en-US,thunderbird-android,Flagged folder,false,,,false,1826080,1826080;,email-and-messaging,android;thunderbird-android;email-and-messaging;,rustyvhoy,"<p>Would like to see a flagged folder wherein only flagged e-mails are directed to it automatically just like in other apps. Thanks. BTW, using an android phone </p>",rustyvhoy;platform34;,false,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36 EdgA/149.0.0.0;tb_version:19.2;os:Android",1,0,0,,,
