id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1560957,2026-01-18 15:35:47 -0800,2026-01-18 15:47:56 -0800,en-US,thunderbird-android,Forward email,false,,,false,1794761,1794761;,send-and-receive-email,thunderbird-android;send-and-receive-email;,blmiller,<p>How do I forward an email existing in Thunderbird for Android? </p>,blmiller;platform34;,false,false,false,";useragent:Mozilla/5.0 (X11; Linux x86_64; rv:147.0) Gecko/20100101 Firefox/147.0;kb_visits_prior:[""/en-US/kb/getting-started-thunderbird-android"", ""/en-US/kb/gmail-thunderbird-android""]",1,0,0,,,
