id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1576755,2026-04-16 18:07:44 -0700,2026-04-16 18:07:44 -0700,en-US,thunderbird-android,Thunderbird no longer syncs new mail,false,,,false,,"",send-and-receive-email,thunderbird-android;send-and-receive-email;,tomvend,"<p>I installed Thunderbird on a new Motorola Razr running Android 15. It worked just fine for a few days, but now will not download any new emails (GMail on the same phone is working fine). I have two accounts installed. One (much smaller) seems to be working fine, while the other is only partially working. Namely, I can only see emails from Monday or earlier (today is Thursday).  </p><p>If I use my desktop to delete one of the older messages that is displayed on the phone, it will be removed from the phone the next time I swipe down and have it refresh the inbox. If I use the desktop to update the read/unread status of an email that does appear one the phone, that is not updated when I refresh the phone. </p><p>It is a recently added account, is it possible that the device is just downloading older messages and is backed up? I don't know where or how I could access the activity monitor (or whatever the proper name is) to see what the program is or is not doing. </p>",tomvend;,false,false,false,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:149.0) Gecko/20100101 Firefox/149.0;tb_version:17.0;os:Android 15;kb_visits_prior:[""/en-US/kb/thunderbird-android-8-faq""]",0,0,0,,,
