id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1559136,2026-01-08 06:20:46 -0800,2026-01-08 06:20:46 -0800,en-US,thunderbird-android,download app. to phone,false,,,true,,"",installation-and-updates,android;thunderbird-android;installation-and-updates;,yusufmuhammad7902,<ul><li> * <em>Bulleted list item</em> </li></ul>,yusufmuhammad7902;,false,false,false,;useragent:Mozilla/5.0 (Android 10; Mobile; rv:146.0) Gecko/146.0 Firefox/146.0;os:Android,0,0,0,,,
