id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1580069,2026-05-05 12:08:45 -0700,2026-05-08 20:04:46 -0700,en-US,thunderbird-android,Notifications not always cleared when opening inbox,false,,,false,1816899,1816899;,email-and-messaging,android;thunderbird-android;email-and-messaging;,boonevillephil,"<p>When I open my Inbox on Thunderbird for Android, the notifications are still displayed even after I close out of the app. So I have to always go back and manually swipe away all the notifications. </p>",boonevillephil;platform34;,false,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36;tb_version:18.0;os:Android",1,0,0,,,
