id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1581788,2026-05-15 14:13:10 -0700,2026-05-15 14:13:10 -0700,en-US,thunderbird-android,"Dans thunderbird android, la suppression de messages sélectionnés ne marche oas toujours",false,,,false,,"",send-and-receive-email,android;thunderbird-android;send-and-receive-email;,christian.vinent,"<p>Lorsque je sélectionne plusieurs messages dans la boîte de réception et que l’appuie ensuite sur la corbeille, il arrive souvent que les messages reste t dans la boîte de réception. </p>",christian.vinent;,false,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36;tb_version:18.0;os:Android;kb_visits_prior:[""/fr/kb/nouveautes-thunderbird-android-version-8""]",0,0,0,,,
