id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1576121,2026-04-13 08:02:39 -0700,2026-04-13 08:02:39 -0700,en-US,thunderbird-android,No soy capaz de añadir una cuenta de outlook,false,,,false,,"",send-and-receive-email,android;thunderbird-android;send-and-receive-email;,casala.csl,"<p>¡Hola a todos! </p><p>Llevo días intentando añadir una cuenta de outlook a la aplicación del móvil (en el ordenador, tras varios intentos, sí lo he conseguido).  </p><p>Se trata de una cuenta personal y aunque ya he habilitado IMAP, no me da la opción de habilitar SMTP, que es lo que me está fallando.  </p><p>El error que aparece es:  </p><p>""El servidor devolvió el siguiente mensaje: Authentication unsucessful, SmtpClientAuthentication is disabled for the mailbox."" </p><p>He probado también a cambiar el servidor por <a href=""http://smtp.office365.com"" rel=""nofollow"">smtp.office365.com</a>, pero tampoco lo consigo de esta forma. ¡Ah! y está con Oauth2 también. </p><p>Me tiene un poco desesperada el tema, así que toda ayuda es bienvenida. </p><p>¡Muchísimas gracias! </p><p>Saludos. </p>",casala.csl;,false,false,false,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36;tb_version:17.0;os:Android",0,0,0,,,
