id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1577957,2026-04-23 13:58:45 -0700,2026-04-25 12:15:17 -0700,en-US,thunderbird-android,Notification not cleared after deleted the mail,false,,,false,1813669,1813669;,undefined,android;thunderbird-android;undefined;,bilmenot,"<p>I am using Thunderbird on Linux, there is an option to delete mail on trash on exit, and that worked. I don't see such option on the Android version, and the notification did not clear even I deleted all the mail. </p><p><em>Moderator note: This question has been moved from the Firefox for Android forum.</em> </p>",bilmenot;platform34;,false,false,false,";useragent:Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0;kb_visits_prior:[""/en-US/kb/new-email-notifications-thunderbird""];tb_version:18;os:Android",1,1,1,,,denyshon
