id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1568570,2026-03-02 04:22:42 -0800,2026-03-02 05:13:44 -0800,en-US,thunderbird-android,"Thunderbird for Android: When sending a message, the copy moved to the Sent folder is not marked as ""read"" after moving",false,,,false,1803269,1803269;,accessibility,windows-11;thunderbird-android;accessibility;,salindley0,"<p>Thunderbird for Android: When sending a message, the copy moved to the Sent folder is not marked as ""read"" after moving. Messages sent from the Android client and subsequently auto-filed into ""Sent"" or ""Sent Mail"" are still marked as ""unread"" after the move. They should be marked as ""read"" as part of the move, just like with the Windows client. I've searched the various Settings and I can't find any related setting. </p><p>Thank you for your attention to this matter, </p><pre>   Scott Lindley </pre>",salindley0;wsmwk;,false,false,false,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36 OPR/127.0.0.0;tb_version:16.1;os:Windows 11",1,0,0,,,
1568631,2026-03-02 11:39:52 -0800,2026-03-04 07:52:45 -0800,en-US,thunderbird-android,If I try to write an new email the blue button in the left corner does not respond,false,,,false,1803733,1803733;,send-and-receive-email,thunderbird-android;send-and-receive-email;needsinfo;,pitoutgecko,<p>Hi there. I can't write an new email. The blue button in the upper left corner is unresponsive. Please help </p>,pitoutgecko;platform34;,false,false,false,;useragent:Mozilla/5.0 (Android 14; Mobile; rv:148.0) Gecko/148.0 Firefox/148.0;os:Windows 11 64 bit,1,0,0,,,
1568648,2026-03-02 14:25:17 -0800,2026-03-02 23:21:56 -0800,en-US,thunderbird-android,I have a ribbon of e- mails at the top or screen How do I get rid of these,false,,,false,1803459,1803459;,customization,thunderbird-android;customization;needsinfo;,mail536,<p>There is a list of e-mails at the top of my screen I do not want these as they delay me addressing  my inbox and sent messages </p>,mail536;platform34;,false,false,false,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:148.0) Gecko/20100101 Firefox/148.0,1,0,0,,,
