id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1816702,1580468,2026-05-07 18:26:47 -0700,2026-05-07 18:26:47 -0700,"<p>Hi jsmallfi </p><p>HTML signatures are not currently supported at the moment in TBA. </p><p>The best way to show your support and interest in the feature is by voting for it on mozilla connect linked below. The community has already shown strong interest in it's adoption. </p><p><a href=""https://connect.mozilla.org/t5/ideas/allow-html-signatures-in-k-9-mail-thunderbird-for-android/idi-p/28983"" rel=""nofollow"">https://connect.mozilla.org/t5/ideas/allow-html-signatures-in-k-9-mail-thunderbird-for-android/idi-p/28983</a> </p><p>The developers have already tabled this as a milestone on this years roadmap, with a code submission currently under review. </p><p><strong>Milestone</strong>: <a href=""https://github.com/thunderbird/thunderbird-android/issues/8841"" rel=""nofollow"">https://github.com/thunderbird/thunderbird-android/issues/8841</a> <strong>Code review</strong>: <a href=""https://github.com/thunderbird/thunderbird-android/pull/10876"" rel=""nofollow"">https://github.com/thunderbird/thunderbird-android/pull/10876</a> </p>",platform34,false,1,0
1816751,1580468,2026-05-08 02:25:12 -0700,2026-05-08 02:25:12 -0700,<p>Thanks for the connect link; I up-voted and commented. I will also check out the milestone and code review links. Thanks for those as well. </p>,jsmallfi,false,0,0
