id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1578653,2026-04-27 05:56:07 -0700,2026-04-27 05:56:07 -0700,en-US,thunderbird-android,Thunderbird Android notifications delayed while gaming — any way to fix this?,false,,,false,,"",crashing-and-slow-performance,thunderbird-android;crashing-and-slow-performance;,tahirmehmoodkhokhar786,"<p>Hi everyone, I’ve been using Thunderbird on Android for emails, and I’ve noticed that notifications sometimes get delayed when I’m gaming on my phone. During longer gaming sessions, emails don’t show up right away and only appear after I exit the game or switch apps. </p><p>I’m guessing it might be related to background app restrictions or battery optimization, but I’m not completely sure. Has anyone else experienced delayed notifications with Thunderbird Android while gaming? Any tips on keeping notifications timely without affecting game performance would be really helpful. </p>",tahirmehmoodkhokhar786;,false,false,false,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36;tb_version:Thunderbird for An;os:Android (version 13)",0,0,0,,,
