id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1496096,2025-02-27 08:17:44 -0800,2025-02-27 08:17:44 -0800,en-US,thunderbird-android,"Trying to transfer Tbird data to Android, but Tbird on Android won't recognize QR code on desktop",false,,,false,,"",install,thunderbird-android;install;,jeff67,"<p>Trying to transfer Tbird data to Android, but Tbird on Android won't recognize QR code on desktop. </p>",jeff67;,true,false,false,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",0,0,0,,,
1496100,2025-02-27 08:45:31 -0800,2025-02-28 06:57:00 -0800,en-US,thunderbird-android,Remove long folder names under inbox,false,,,false,1715020,1715020;,customization,thunderbird-android;customization;,alan.n1,"<p>Would like to remove the long folder names and only show the last sub folder name. For example instead of seeing <a href=""http://INBOX.travel.Uk"" rel=""nofollow"">INBOX.travel.Uk</a> - only UK would be visible as part of the folder tree </p>",alan.n1;Yu5tiqX9og;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36;os:Win 11",1,0,1,,,
1496101,2025-02-27 08:45:38 -0800,2025-02-28 06:58:33 -0800,en-US,thunderbird-android,Remove long folder names under inbox,false,,,false,1715021,1715021;,customization,thunderbird-android;customization;,alan.n1,"<p>Would like to remove the long folder names and only show the last sub folder name. For example instead of seeing <a href=""http://INBOX.travel.Uk"" rel=""nofollow"">INBOX.travel.Uk</a> - only UK would be visible as part of the folder tree </p>",alan.n1;Yu5tiqX9og;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36;os:Win 11",1,0,0,,,
