id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1491719,2025-02-07 19:38:25 -0800,2025-02-07 19:38:25 -0800,en-US,thunderbird-android,Snoozed Folder,false,,,false,,"",send-and-receive-email,thunderbird-android;send-and-receive-email;,vkjain,<p>I have snoozed a few emails from the Gmail web client. These move into a separate folder called  the snoozed folder. This folder is not visible or synced in the thunderbird client for android. Any way to sync and see this folder or get the mails from this folder? I tried searching under all mails and they did not show up. </p>,vkjain;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36;os:Android 14",0,0,0,,,
1491721,2025-02-07 20:42:43 -0800,2025-02-07 20:42:43 -0800,en-US,thunderbird-android,Someone using my username/gmail,false,,,true,,"",accounts,thunderbird-android;accounts;,fuzzythatsme.1,<p>When I went to sign up for inbox home screen to my surprise I'm already signed in by someone else. They are using it with my Accounts. </p>,fuzzythatsme.1;,true,false,false,";useragent:Mozilla/5.0 (Linux; arm_64; Android 12; M8L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.6834.241 YaBrowser/25.2.0.241.00 SA/3 Mobile Safari/537.36",0,0,0,,,
