id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1490808,2025-02-04 09:27:22 -0800,2025-07-08 06:18:26 -0700,en-US,thunderbird-android,unified email box versus i divided email views,false,,,false,1747381,1710326;1714412;1723264;1747263;1747381;,customization,firefox-1340;android;thunderbird-android;customization;,bpeil49,"<p>I would like to be able to view ""only on"" email inbox at a time (not the unified) inbox. </p><p>This is in my Thunderbird email. </p><p>Desktop works this way and is great. </p>",bpeil49;Yu5tiqX9og;wsmwk;ptrdahl11;,true,false,false,;useragent:Mozilla/5.0 (Android 14; Mobile; rv:134.0) Gecko/134.0 Firefox/134.0;ff_version:134.0;os:Android,5,0,5,,,
1490849,2025-02-04 12:51:04 -0800,2025-02-04 12:51:04 -0800,en-US,thunderbird-android,Mobile Thunderbird outgoing mail,false,,,false,,"",send-and-receive-email,thunderbird-android;send-and-receive-email;,jsveitch,"<p>On the new Mobile Version, outgoing mail fails. I get no notification that delivery failed. </p><p>Why? </p>",jsveitch;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",0,0,0,,,
1490850,2025-02-04 12:52:39 -0800,2025-02-04 12:52:39 -0800,en-US,thunderbird-android,Outgoing mail,false,,,false,,"",send-and-receive-email,thunderbird-android;send-and-receive-email;,jsveitch,<p>New Mobile Thunderbird  </p><p>Outgoing mail fails </p>,jsveitch;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",0,0,0,,,
