id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1490633,2025-02-03 13:54:48 -0800,2025-02-26 12:35:00 -0800,en-US,thunderbird-android,"qr code from desktop won't scan on Thunderbird for Android SOLVED Use zoom out, ctrl+minus to make the QR code smaller.",true,1709404,wsmwk,false,1709404,1709404;,account-management,windows-10;thunderbird-android;account-management;,gloriaharvey1,<p>cannot scan complete qr code only half showing on desktop screen </p>,gloriaharvey1;wsmwk;,true,false,false,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:134.0) Gecko/20100101 Firefox/134.0;os:Windows 10,1,0,1,,,wsmwk
