id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1529320,2025-08-14 11:26:00 -0700,2025-08-14 11:26:00 -0700,en-US,thunderbird-android,Email created by share function are not going out,false,,,false,,"",send-and-receive-email,thunderbird-android;send-and-receive-email;,axel.zuleger,"<p>Whenever creating a mail message by sharing a pic or doc through Thunderbird (e.g. gallery app, select a pic, share with Thunderbird, enter the email address, send)  ends every time with the exception below. It remains in the outbox. When marking the mail and move to drafts. Afterwards sending this draft out works fine. </p><p>Thunderbird Android 10.1 Samsung S24 Android 15 </p><p>Any idea, whats wrong? </p>",axel.zuleger;,false,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36;os:Android 15",0,0,0,,,
