id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1500099,2025-03-18 04:12:33 -0700,2025-03-18 06:43:46 -0700,en-US,thunderbird-android,Calendar,false,,,false,1719208,1719208;,calendar,thunderbird-android;calendar;,jimsshop1,<p>Does Thunderbird for Android app include a calendar? </p>,jimsshop1;Yu5tiqX9og;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Mobile Safari/537.36",1,0,3,,,
1500248,2025-03-18 15:23:27 -0700,2025-03-18 15:23:27 -0700,en-US,thunderbird-android,Thunderbird POP,false,,,false,,"",account-management,send-and-receive-email;thunderbird-android;account-management;,gininderra,"<p>I am using POP mail on Thunderbird android. Is there a setting which will cause messages I have read to be deleted from server? In Thunderbird for Linux I can untick ""Leave message on server"" in account settings but I cannot find a similar setting in Thunderbird for android. Version 8.2 Thank you Donald Aitken </p>",gininderra;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 ABB/3.7.2",0,0,0,,,
