id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1552828,2025-12-06 03:40:56 -0800,2025-12-07 02:41:27 -0800,en-US,thunderbird-android,Unified Sent Mail Box Android,false,,,false,1784392,1784392;,accessibility,thunderbird-android;accessibility;,ghpontin,"<p>How do I set up a Unified Sent Mail, Incomig set up as Unified OK. </p>",ghpontin;platform34;,false,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36",1,0,1,,,
