id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1537810,2025-09-24 22:16:28 -0700,2025-09-24 22:16:28 -0700,it,thunderbird-android,Inoltrare più di un mail come allegati,false,,,false,,"",attachments,firefox-1430;android;thunderbird-android;attachments;,andrea.cuceli,"<p>Salve, Mi scuso fin da subito per la sezione scelta non so se sia corretta. </p><p>Volevo sapere come mai non si può, ovviamente solo sull'app, inoltrare più email alla volta come allegati, come è possibile infatti fare su Thunderbird desktop, credete di integrare tale funzione in futuro? </p><p>È stato uno dei motivi principali per la quale sono andato a scaricare l'app Thunderbird.. </p><p>Grazie mille in anticipo a tutti </p>",andrea.cuceli;,false,false,false,;useragent:Mozilla/5.0 (Android 15; Mobile; rv:143.0) Gecko/143.0 Firefox/143.0;ff_version:143.0;os:Android,0,0,0,,,
