id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1515367,2025-06-04 00:59:54 -0700,2025-06-04 00:59:54 -0700,en-US,thunderbird-android,Inboxes,false,,,false,,"",email-and-messaging,thunderbird-android;email-and-messaging;,mallardsreach8,"<p>Imported mail from Desktop to phone (No Problem) Now I just need to know where the inboxes are for each of my three accounts.  It shows Outbox and unified inbox, which I have disabled as I oly want to see each individual inbox.  On the phones home screen, the Thunderbird icon has a number three on it.  How do I get to see the three emails? </p>",mallardsreach8;,true,false,false,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0;kb_visits_prior:[""/en-US/kb/getting-started-thunderbird-android"", ""/en-US/kb/gmail-thunderbird-android""]",0,0,0,,,
1515450,2025-06-04 14:44:37 -0700,2025-06-04 14:44:37 -0700,en-US,thunderbird-android,Not getting emails on my phone,false,,,false,,"",send-and-receive-email,thunderbird-android;send-and-receive-email;,john22,<p>Network error (POSIX 50) </p>,john22;,true,false,false,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:138.0) Gecko/20100101 Firefox/138.0,0,0,0,,,
