id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1557398,2025-12-28 17:41:59 -0800,2025-12-29 12:25:34 -0800,en-US,thunderbird-android,emails,false,,,false,1789872,1789872;,send-and-receive-email,android;thunderbird-android;send-and-receive-email;needsinfo;,nullvoidorder1,<p>Can't sync </p>,nullvoidorder1;platform34;,false,false,false,";useragent:Mozilla/5.0 (Android 13; Mobile; rv:146.0) Gecko/146.0 Firefox/146.0;os:Android;kb_visits_prior:[""/en-US/kb/configure-push-email-thunderbird-android""]",1,0,0,,,
