id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1516681,2025-06-12 09:43:12 -0700,2025-06-12 09:43:12 -0700,en-US,thunderbird-android,Thunderbird for Android,false,,,false,,"",passwords-and-sign-in,android;firefox-1390;thunderbird-android;passwords-and-sign-in;,angharadhughes,"<p>Hello, I have recently installed Proton Bridge on my desktop computer (Ubuntu Studio) so I can use Thunderbird for my Protonmail Account and my Gmail account - that all seems to work fine.  I'm now trying to get Thunderbird for Android to add my Protonmail account - it is fine with my Gmail account.  I took a screenshot of the error message which I will attach.  I tried both my usual Protonmail password and the one given to me by Proton Bridge, neither work.  I have a paid subscription.  Thanks for any help anyone can give me! </p>",angharadhughes;,true,false,false,;useragent:Mozilla/5.0 (Android 11; Mobile; rv:139.0) Gecko/139.0 Firefox/139.0;ff_version:139.0;os:Android,0,0,0,,,
