id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1506314,2025-04-16 02:34:13 -0700,2025-04-16 02:34:13 -0700,en-US,thunderbird-android,EMAIL TAGS,false,,,false,,"",tags,android;thunderbird-android;tags;,ridgesurveying,"<p>Trying to see email tags (from desktop) on Android app, starred emails are showing. I see Star on pulldown menu (rt side 3 bars) but not tags? I don't know where to change a setting, to display Tags as a option. Loving the Desktop version, trying to get mobile to work with it. Thanks </p>",ridgesurveying;,true,false,false,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36;os:Android",0,0,0,,,
