id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1538313,2025-09-28 00:08:40 -0700,2025-10-01 08:27:01 -0700,en-US,thunderbird-android,Thunderbird abroad - in Greece I can neither send or receive emails on any account.,true,1768038,Mad_Maks,false,1768038,1768038;,connectivity,android;thunderbird-android;connectivity;,P.e.rawlings,<p>I use thunderbird in UK with several emails accounts. Works splendidly on desktop and mobile. Now in Greece I can neither send or receive emails on any account. But Gmail and outlook work fine. Is there a firewall problem or similar? Thanks </p>,P.e.rawlings;Mad_Maks;,false,false,false,";os:Android;solver_id:7058483;useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Mobile Safari/537.36",1,0,0,,,wsmwk
