id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1496739,2025-03-02 01:43:42 -0800,2025-03-02 01:43:42 -0800,en-US,thunderbird-android,Sync all folders,false,,,false,,"",customization,thunderbird-android;customization;,mail2318,"<p>Is there a way to enable sync for all folders by default? </p><p>I have my mail server set up to put messages to the address mail+x@... In the folder ""x"" and I use different addresses for every service I sign up to to avoid spam. This has all worked very well with k9 until recently - new emails were automatically shown, even if they were in new folders. But since a few days this doesn't work anymore, only the Inbox is synced, and I have discovered that there's an option to enable sync for every folder individually, which doesn't work for me, as I need the app to sync new folders (and I have too many folders already for it not to be annoying to enable everything manually). </p><p>Thanks in advance! </p>",mail2318;,true,false,false,;useragent:Mozilla/5.0 (Android 14; Mobile; rv:135.0) Gecko/135.0 Firefox/135.0;os:Android 14,0,0,1,,,
