id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1539300,2025-10-03 08:55:13 -0700,2025-10-03 08:55:13 -0700,en-US,thunderbird-android,email address from contacts,false,,,false,,"",accessibility,thunderbird-android;accessibility;,gconway,"<p>In my contacts I have a contact with 2 email addresses in it. In Thinderbird android mobile, when I search for the contact name the 2 email addresses show in the To:  form but if I delete either one from the address form the other deletes as well. In another email program I can choose which one I want. I tried just sending to both and it doesn't look like ir went, it didn't show up in my sent folder or outbox. </p><p>Is there a way to do this or is it an error in the program? </p>",gconway;,false,false,false,;useragent:Mozilla/5.0 (Android 10; Mobile; rv:143.0) Gecko/143.0 Firefox/143.0,0,0,0,,,
