id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1502373,2025-03-28 10:21:34 -0700,2025-03-28 10:46:53 -0700,en-US,thunderbird-android,How to transfer Gmail to Mozilla Thunderbird for Android mobile,false,,,false,1721793,1721793;,import-and-export-email,thunderbird-android;import-and-export-email;,ahalcyon,"<p>I'd like to set up my new Android phone with Thunderbird, then access my gmail through it.  How do I do that? </p><p>Thanks! Anita </p>",ahalcyon;davidsk;,true,false,false,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",1,0,1,,,
