id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1504032,2025-04-05 13:34:47 -0700,2025-04-05 13:34:47 -0700,en-US,thunderbird-android,moving between accounts - android,false,,,false,,"",email-and-messaging,thunderbird-android;email-and-messaging;,stevene_,<p>hey </p><p>just wondering if the android app will have the ability to move messages between accounts like the desktop version? very handy because i backup my mail this way so its not all online using up space. </p><p>cheers </p>,stevene_;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",0,0,0,,,
