id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1538226,2025-09-27 08:57:39 -0700,2025-09-27 08:57:39 -0700,en-US,thunderbird-android,deleting emails,false,,,false,,"",send-and-receive-email,firefox-1430;thunderbird-android;send-and-receive-email;,dledm,<p>how to have messages deleted from the server when they are deleted on the phone? </p>,dledm;,false,false,false,;useragent:Mozilla/5.0 (Android 15; Mobile; rv:143.0) Gecko/143.0 Firefox/143.0;ff_version:143.0;os:Android 15,0,0,1,,,
