id,question_id,created,updated,content,creator,is_spam,num_helpful,num_unhelpful
1783455,1551334,2025-12-02 14:59:21 -0800,2025-12-02 15:13:02 -0800,"<p>I would suggest creating an issue ticket on github <a href=""https://github.com/thunderbird/thunderbird-android/issues"" rel=""nofollow"">here</a> </p><p>Where are you seeing the error displayed, on the user interface or displayed within a collected debug log? What version of the app are you using </p>",platform34,false,0,0
1783464,1551417,2025-12-02 15:34:49 -0800,2025-12-02 15:34:49 -0800,"<p>Hi ml35 </p><p>Thunderbird uses your phones build in file / media picker. Is there no option in your phones media picker to selected files instead of photos, music and video. </p><p>You don't say what phone you have!  Maybe there's an android setting or permission you need to enable. </p>",platform34,false,0,0
1782831,1551462,2025-11-29 11:47:57 -0800,2025-11-29 11:47:57 -0800,"<p>Please go to <a href=""http://thunderbird.net"" rel=""nofollow"">thunderbird.net</a> or to <a href=""https://www.thunderbird.net/en-US/thunderbird/all/"" rel=""nofollow"">https://www.thunderbird.net/en-US/thunderbird/all/</a> for all downloads. that is the only way to be sure that you are getting the official release. </p>",davidsk,false,0,0
1782847,1551462,2025-11-29 14:28:04 -0800,2025-11-29 14:28:04 -0800,"<p>At official site there are links to these releases: <a href=""https://github.com/thunderbird/thunderbird-android/releases"" rel=""nofollow"">https://github.com/thunderbird/thunderbird-android/releases</a> which I mentioned at the beginning. </p>",piscler,false,0,0
1782852,1551462,2025-11-29 15:37:20 -0800,2025-11-29 15:37:33 -0800,"<p>Hmm this is posted in the desktop forum.  I, and guess David, have never even heard of this obtainium.  Perhaps ask them why they identify Thunderbird that way as I can find no references to it anywhere on the Thunderbird web site.  Only the APK link </p><p>I will transfer this to the appropriate Android forum and perhaps someone that knows something about the android version and this specialist software you are asking about may be able to help you. </p>",MattAuSupport,false,1,0
1782874,1551462,2025-11-29 19:14:13 -0800,2025-11-29 19:14:13 -0800,"<p>Obtainium allows you to install and update apps directly from their release pages, and receive notifications when new releases are made available. https://obtainium.imranr.dev/ </p><p>As for mention of pseudo and obtainium. https://wiki.obtainium.imranr.dev/app_tracking/ </p>",James,false,0,0
1782940,1551462,2025-11-30 02:12:45 -0800,2025-11-30 02:12:45 -0800,<p>Thanks for help! After reading documentation you provided everything looks easier. </p>,piscler,false,0,0
