id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1518702,2025-06-24 06:42:16 -0700,2025-06-26 10:48:54 -0700,en-US,thunderbird-android,Thunderbird Android,false,,,false,,"",account-management,android;thunderbird-android;account-management;,axel.ebsen,<p>Action to delete an Account? </p>,axel.ebsen;,true,false,false,;os:Android;useragent:Mozilla/5.0 (Android 15; Mobile; rv:139.0) Gecko/139.0 Firefox/139.0,0,0,0,,,Noah_SUMO
