id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1506508,2025-04-16 22:51:52 -0700,2025-05-12 22:22:27 -0700,en-US,thunderbird-android,email stuck in outbox,false,,,false,1732252,1726515;1727266;1727304;1727344;1727407;1727445;1732252;,send-and-receive-email,thunderbird-android;send-and-receive-email;,filterfeeder,<p>Email since ~Apr10 stuck in my outbox. </p>,filterfeeder;wsmwk;Yu5tiqX9og;,true,false,false,;useragent:Mozilla/5.0 (Android 13; Mobile; rv:134.0) Gecko/134.0 Firefox/134.0,7,0,1,,,
1506662,2025-04-17 13:51:41 -0700,2025-04-17 13:51:41 -0700,en-US,thunderbird-android,Names folders,false,,,false,,"",customization,thunderbird-android;customization;,Zarlox,"<p>Hello, </p><p>I am using french version of thunderbird for Android. </p><p>On my Gmail account, the word ""[GMAIL]"" appears before some names folders (""brouillon"", ""corbeille"", ""spam"" and ""tous les messages"").  Also, on Gmail but also other clients like Hotmail, all created folders have the word ""INBOX"" before there name. </p><p>Is there a fix to this situation&nbsp;? </p><p>Thank you for your time. </p>",Zarlox;,true,false,false,;useragent:Mozilla/5.0 (Android 10; Mobile; rv:137.0) Gecko/137.0 Firefox/137.0;os:Android 10,0,0,0,,,
