id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1487601,2025-01-21 11:13:04 -0800,2025-09-10 05:28:07 -0700,en-US,thunderbird-android,Export profiles,false,,,false,1763244,1763244;,import-and-export-settings,thunderbird-android;import-and-export-settings;,Tombarkas,<p>I've been trying to export profiles from Thunderbird for Android but get some sort of weird file type instead of a zip file that I get if I export from Thunderbird for PC. Why is this and what use is this weird file format? </p>,Tombarkas;wsmwk;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",1,0,0,,,
