id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1493347,2025-02-14 13:51:45 -0800,2025-02-14 13:51:45 -0800,en-US,thunderbird-android,Thunderbird for Android - Icloud,false,,,false,,"",send-and-receive-email,thunderbird-android;send-and-receive-email;,jaellio,<p>I am having problems with Thunderbird not downloading all messages from my icloud account.  </p><p>It has only download back to November 2024 but I have emails back to 2012. (I have 10000+ emails as I keep them all as an effective records database.  </p><p>I have adjusted the Thunderbird settings to include all emails of any size and date and set the number of emails to all. My settings are the same as my desktop Thunderbird.  </p><p>I am running the latest version 8.2.  </p><p>Does anyone have a solution? </p>,jaellio;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36;os:Android 14",0,0,0,,,
