id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1527402,2025-08-05 19:28:49 -0700,2025-08-05 19:28:49 -0700,en-US,thunderbird-android,Outgoing Server Settings failed,false,,,false,,"",connectivity,thunderbird-android;connectivity;,mgs5,"<p>I am attempting to set up TB10.1 on Android 15. The above response is followed by: Network error - Connection reset. I have been using TB on Win11 and applied the same settings. <a href=""http://mailx.freeparking.co.nz"" rel=""nofollow"">mailx.freeparking.co.nz</a> Port 465 SSL/TLS Encrypted Pw ""my sign in name"". The incoming server settings seem to be OK. Thanks mgs </p>",mgs5;,false,false,false,;useragent:Mozilla/5.0 (X11; Linux x86_64; rv:141.0) Gecko/20100101 Firefox/141.0,0,0,0,,,
