id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1522143,2025-07-10 10:52:30 -0700,2025-07-10 10:52:30 -0700,en-US,thunderbird-android,mail server settings,false,,,false,,"",settings,firefox-1400;android;thunderbird-android;settings;,sscudamore,"<p>Having downloaded thunderbird onto my Samsung phone the facility to set up mail server is not available. A default setup appears to have been applied, but i cannot access emails properly.  My husband and i share same provider and server. He has a Samsung phone and full access to set ups. However Samsung have replaced your app icon with a different icon but still able to access server settings. Thank you.   Please advise. Sue Scudamore </p>",sscudamore;,true,false,false,;useragent:Mozilla/5.0 (Android 15; Mobile; rv:140.0) Gecko/140.0 Firefox/140.0;ff_version:140.0;os:Android,0,0,0,,,
1522159,2025-07-10 12:52:15 -0700,2025-07-11 12:44:42 -0700,en-US,thunderbird-android,Escaping HTML in the Email Titles,false,,,false,1748251,1748251;,email-and-messaging,android;thunderbird-android;email-and-messaging;,musicachic,<p>There are certain emails that I get that in the email list display that show escaping HTML instead of data that would be human readable. </p><p>Its not all emails but it seems to be emails that maybe also have an image in the body of the email right away that is perhaps in a specific format that it happens. </p><p>I will attach screenshots. Target will be my example. </p>,musicachic;ethan547423;,true,false,false,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36;os:Android",1,0,0,,,
