id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by
1507579,2025-04-22 22:42:27 -0700,2025-04-26 16:18:36 -0700,es,thunderbird-android,fira android. signatura android,false,,,false,1728467,1728467;,undefined,android;firefox-1370;thunderbird-android;undefined;seg-not-firefox;,carlosarquitecte,"<p>Hola. Me gustaria poder tener una forma html o insertar imájenes en mi firma de correo de thunderbird para android. ¿COmo lo hago? </p> <hr> <p>Hello. </p><p>I would like to know if it's possible to use an HTML signatura o instert inages into signatura in android thunderbird. Is there any way to achieve this, or any recommended alternative? </p><p>Thank you in advanced for your help </p>",carlosarquitecte;pcp04;,true,false,false,;useragent:Mozilla/5.0 (Android 14; Mobile; rv:137.0) Gecko/137.0 Firefox/137.0;ff_version:137.0;os:Android,1,0,0,,,
1507689,2025-04-23 10:15:10 -0700,2025-04-23 10:15:10 -0700,en-US,thunderbird-android,Where are the rich text formatting controls when composing a new message?,false,,,false,,"",customization,thunderbird-android;customization;,flymike,"<p>Using Thunderbird for Android on a Chromebook, I can't see any text formatting controls in the Compose window. Like bold, lists, etc.  I've tried in Portait, Landscape, and Resizeable. </p>",flymike;,true,false,false,";useragent:Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36;os:Google ChromeOS Version 134.0.6998.198 (Official Build) (64-bit)",0,0,0,,,
